Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-2373.268	-2443.132	69.86376	1.620491	1.251098	0.3477551	1.575668
6	-2368.53	-2438.087	69.55679	1.628005	1.210088	0.5313959	1.575668
12	-2364.81	-2434.453	69.64279	1.729767	0.9669316	0.5576954	1.575668
18	-2370.59	-2441.138	70.54778	1.546521	0.8092562	0.3756468	1.40147
24	-2372.946	-2443.482	70.53612	1.57785	0.7926178	0.3486298	1.444356
30	-2368.667	-2438.719	70.05179	1.394905	0.7926178	0.3486298	1.920439
36	-2371.365	-2441.228	69.86282	1.665651	0.8616214	0.5486856	1.554098
42	-2370.661	-2440.847	70.18545	1.494959	0.9233356	0.3372989	1.673519
48	-2370.735	-2438.92	68.18539	1.350623	0.9233356	0.4418982	2.921356
54	-2373.148	-2442.39	69.24212	1.420099	1.495749	0.3893691	1.956145
60	-2367.685	-2436.747	69.06117	1.560117	0.9693224	0.5850517	2.064618
66	-2369.214	-2438.787	69.57331	1.494607	1.109477	0.3466309	1.955551
72	-2364.793	-2433.894	69.10078	1.402833	0.961479	0.3568874	2.401886
78	-2366.675	-2434.905	68.22984	1.364529	1.154271	0.3729898	2.829332
84	-2365.946	-2434.656	68.71	1.324324	1.154271	0.3283229	2.61748
90	-2365.483	-2434.048	68.56425	1.325041	1.005594	0.3009933	2.830172
96	-2366.862	-2435.234	68.37163	1.3346	1.005594	0.3009933	2.940886
102	-2362.95	-2431.25	68.29914	1.141223	1.29321	0.2995356	2.946582
108	-2368.566	-2436.15	67.58416	1.204674	1.152666	0.3062702	3.395904
114	-2372.917	-2441.662	68.74543	1.502043	1.152666	0.5964232	2.183292
120	-2373.371	-2442.336	68.96485	1.538198	1.183101	0.6855621	1.914396
126	-2371.784	-2441.855	70.07121	1.46586	0.8941629	0.533228	1.539112
132	-2375.606	-2445.226	69.62009	1.485424	0.8282155	0.533228	1.896039
138	-2368.926	-2438.261	69.33496	1.379797	1.061434	0.533228	1.994738
144	-2363.986	-2433.103	69.11703	1.495805	1.015826	0.4191726	2.21892
150	-2357.588	-2426.224	68.63576	1.295833	1.015826	0.499692	2.560428
156	-2363.813	-2432.688	68.87529	1.274343	1.015826	0.3335498	2.619684
162	-2363.958	-2432.523	68.56475	1.308222	1.052173	0.4172661	2.664383
168	-2370.001	-2438.456	68.45507	1.650734	0.8322817	0.4160494	2.664383
174	-2363.79	-2432.679	68.88979	1.429812	1.117759	0.4170001	2.347066
180	-2369.181	-2438.943	69.76184	1.468815	1.636744	0.3735582	1.507223
186	-2359.741	-2429.151	69.41034	1.509091	1.29779	0.3940584	1.879962
192	-2368.219	-2437.904	69.68542	1.601099	1.29779	0.3940584	1.622902
198	-2369.266	-2439.196	69.92948	1.653707	1.026391	0.3880939	1.59244
204	-2371.38	-2439.063	67.68292	1.342418	1.36816	0.2631672	3.21106
210	-2377.696	-2447.068	69.37209	1.677675	1.417145	0.6304394	1.440139
216	-2371.392	-2441.14	69.74819	1.722924	1.417145	0.3772382	1.440139
222	-2377.577	-2447.554	69.97739	1.612422	1.152979	0.4982007	1.346736
228	-2372.389	-2442.274	69.88442	1.612422	1.0685	0.4982007	1.479146
234	-2362.817	-2432.447	69.63037	1.497484	0.7893171	0.559798	1.883756
240	-2378.64	-2447.526	68.88601	1.200647	0.7857385	0.4410379	2.681404
246	-2375.319	-2443.295	67.9763	1.107761	0.7819226	0.2868249	3.474008
