Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
2088	-2363.428	-2432.159	68.73008	0.162679	0.0936462	0.061358	0.0643386	0.0883711	0.133203	0.033147	0.00402309	0.099563	0.0318724	0.0754399	0.180368	0.0300174	0.027268	0.00409153	0.0291863	0.0195002	0.100834	0.0490149	0.0289645	0.00760226	0.0294162	0.016209	0.0851478	0.0240594	0.000875998	0.00581263	0.0361235	0.0529231	0.011837	0.0160523	0.0686021	0.0157447	0.166035	0.00405992	0.0215935	0.0064688	0.0215802	0.0329657	0.00326431	0.0500274	0.021601	0.287444	0.0179318	0.00468544	0.00517027	0.0290405	0.0179724	0.00222007	0.00722461	0.0270707	0.863992	1.07934	1.001179	0.9988211	0.123969	0.361248	0.727853	1.3739	2.76818	8.06656	1.509571	0.9976451	0.4669486	0.0673998	0.0387986	0.0254213	0.0266562	0.0366131	0.0551876	0.0137332	0.00166681	0.04125	0.0132051	0.0312556	0.0747282	0.0124365	0.0112974	0.00169516	0.0120922	0.00807916	0.0417765	0.0203074	0.0120003	0.0031497	0.0121875	0.00671556	0.0352777	0.00996807	0.000362935	0.00240823	0.0149663	0.0219266	0.00490419	0.00665066	0.0284226	0.00652319	0.0687902	0.00168207	0.0089464	0.00268009	0.00894092	0.013658	0.00135244	0.0207269	0.0089495	0.119091	0.00742932	0.00194123	0.0021421	0.0120318	0.00744616	0.0009198	0.00299323	0.0112157	0.499411	0.500589	2.413648
2124	-2366.287	-2435.855	69.56754	0.137008	0.0726512	0.0350331	0.0687844	0.0778352	0.0840328	0.0945	0.0280331	0.0500454	0.0522289	0.0546035	0.151905	0.0148318	0.0262882	0.000738844	0.0349211	0.0129858	0.0916522	0.0188009	0.0503938	0.0190115	0.0257797	0.00456703	0.0033406	0.0283562	0.00826916	0.00766277	0.0172747	0.00788537	0.00951847	0.0301266	0.0498169	0.00230284	0.211291	0.0375641	0.00792126	0.0125061	0.0420954	0.0149542	0.00211178	0.0475205	0.0214379	0.242356	0.0248891	0.00890155	0.000682573	0.00549294	0.0231681	0.00182209	0.015039	0.0054896	0.664111	1.19593	1.003454	0.9965455	0.134698	0.376172	0.737104	1.35666	2.65836	7.42403	1.449552	0.9931148	0.3239293	0.0653529	0.0346547	0.0167109	0.0328103	0.0371275	0.0400838	0.0450767	0.0133718	0.0238717	0.0249133	0.026046	0.0724588	0.0070748	0.0125395	0.00035243	0.0166574	0.00619423	0.0437183	0.00896805	0.0240379	0.00906851	0.0122969	0.00217848	0.00159347	0.013526	0.0039444	0.00365516	0.00824007	0.00376133	0.00454033	0.0143704	0.0237628	0.00109846	0.100786	0.0179182	0.00377846	0.00596546	0.0200796	0.00713318	0.00100732	0.0226674	0.0102259	0.115604	0.0118722	0.00424605	0.000325589	0.00262014	0.0110512	0.000869139	0.00717364	0.00261855	0.498273	0.501727	2.096428
2160	-2361.966	-2430.688	68.72173	0.174068	0.100215	0.0382678	0.108723	0.101856	0.164049	0.0890115	0.0319366	0.0720172	0.0481979	0.0898562	0.14379	0.0232599	0.0332245	0.003105	0.0455025	0.0226248	0.0930678	0.0585649	0.0247472	0.0288336	0.0283187	0.0138088	0.0295318	0.0258101	0.00138087	0.000524808	0.00916107	0.00773485	0.0132087	0.0446366	0.0510004	0.0229757	0.202491	0.041803	0.0156026	0.0127846	0.0880235	0.0271005	0.00702629	0.0133406	0.00990093	0.271071	0.0433838	0.00201256	0.00667464	0.0193803	0.0263642	0.00767617	0.0250315	0.000941486	0.722984	1.16159	0.9551157	1.044884	0.148121	0.39401	0.747835	1.33719	2.538	6.75123	1.380863	1.093987	0.3630709	0.0678994	0.0390913	0.0149272	0.0424101	0.0397312	0.0639911	0.034721	0.0124576	0.028092	0.0188007	0.0350505	0.0560886	0.00907307	0.01296	0.00121118	0.0177493	0.00882532	0.0363033	0.0228446	0.00965321	0.0112472	0.0110464	0.00538646	0.0115196	0.0100678	0.00053864	0.000204714	0.00357349	0.00301716	0.00515236	0.0174116	0.0198939	0.0089622	0.0789864	0.0163063	0.00608617	0.00498695	0.0343356	0.0105712	0.00274077	0.00520382	0.00386209	0.105738	0.0169229	0.000785046	0.0026036	0.00755975	0.010284	0.00299427	0.00976414	0.000367249	0.522442	0.477558	2.563619
2196	-2364.746	-2433.574	68.82767	0.187814	0.136714	0.062813	0.0191574	0.0573688	0.105294	0.0750877	0.0267946	0.0742978	0.0538627	0.0813996	0.200931	0.0300578	0.0123973	0.0123938	0.0430007	0.0181834	0.0868965	0.0327603	0.0473246	0.0161003	0.0309234	0.020478	0.0189476	0.0278279	0.00865277	0.00437714	0.0178887	0.0245173	0.010642	0.0610499	0.248885	0.038711	0.0451775	0.244128	0.0586808	0.0499222	0.00966356	0.03702	0.0162169	0.00788865	0.00752979	0.000186013	0.0511449	0.00915473	0.026216	0.00851664	0.00893135	0.00911415	0.0162111	0.0296929	0.740017	1.15166	1.04984	0.9501597	0.126303	0.36455	0.729921	1.37001	2.74311	7.91749	1.496083	0.9050517	0.374831	0.0742658	0.0540598	0.0248376	0.00757526	0.0226849	0.0416354	0.0296913	0.0105952	0.029379	0.0212985	0.0321872	0.0794526	0.0118855	0.00490218	0.00490079	0.0170034	0.00719011	0.0343608	0.0129541	0.0187132	0.00636643	0.0122278	0.00809743	0.00749229	0.0110038	0.0034215	0.00173082	0.00707357	0.00969466	0.00420806	0.0241405	0.0984145	0.0153072	0.0178642	0.0965334	0.0232037	0.0197403	0.00382118	0.0146385	0.00641254	0.00311935	0.00297744	7.35537e-05	0.0202238	0.00361998	0.0103664	0.00336767	0.00353165	0.00360393	0.00641023	0.0117412	0.47508	0.52492	2.528945
2232	-2367.801	-2435.515	67.71314	0.137045	0.177166	0.0427312	0.0478221	0.0655588	0.148472	0.093013	0.0067652	0.0879577	0.0301647	0.171454	0.249955	0.029383	0.0290946	0.00449712	0.0384332	0.0324072	0.0966264	0.0540001	0.0360693	0.020267	0.0301504	0.00755585	0.0925433	0.0157172	0.0129266	0.00809362	0.0322174	0.0613265	0.010913	0.134748	0.301883	0.013819	0.0195624	0.241038	0.0945459	0.0317842	0.0124757	0.0851292	0.0319822	0.0361779	0.000749737	0.000115977	0.0858076	0.0136015	0.0105211	0.00507354	0.00885291	0.0562051	0.0118289	0.0269845	0.887721	1.0655	0.9792471	1.020753	0.156997	0.405353	0.754486	1.32541	2.46698	6.36957	1.338785	1.042385	0.4860055	0.0443051	0.0572756	0.0138145	0.0154603	0.0211944	0.0479993	0.03007	0.00218711	0.0284357	0.00975191	0.0554292	0.0808077	0.00949919	0.00940595	0.00145387	0.012425	0.0104769	0.0312382	0.0174576	0.0116608	0.00655208	0.00974728	0.00244272	0.0299182	0.00508117	0.00417903	0.00261657	0.0104155	0.0198261	0.00352804	0.0435623	0.0975953	0.00446752	0.0063243	0.0779247	0.0305656	0.0102755	0.00403326	0.0275213	0.0103395	0.0116959	0.000242381	3.74941e-05	0.0277406	0.00439722	0.00340135	0.00164022	0.00286204	0.0181705	0.00382414	0.00872376	0.510376	0.489624	3.093213
2268	-2368.51	-2437.975	69.4649	0.132785	0.0698552	0.0143014	0.0420113	0.0347751	0.111466	0.0388522	0.00304892	0.0453966	0.0404875	0.0693813	0.15282	0.0163237	0.033409	0.00982094	0.0268528	0.0258266	0.0871337	0.0714808	0.0330027	0.0153731	0.0256931	0.011092	0.030846	0.0242966	0.0129989	0.00337425	0.0750045	0.0627867	0.0258768	0.0104062	0.046587	0.00666004	0.0124357	0.218486	0.0489257	0.000102489	0.0102117	0.00581025	0.0015434	0.0669157	0.198145	0.000274536	0.014635	0.0112933	0.0191498	0.00116824	0.0158719	0.013196	0.00441292	0.021031	0.62651	1.21787	0.9435965	1.056403	0.12226	0.358811	0.726317	1.37681	2.78698	8.17929	1.519605	1.11955	0.3000849	0.0640348	0.0336873	0.00689676	0.0202597	0.0167701	0.0537539	0.0187363	0.00147032	0.0218923	0.0195249	0.0334588	0.0736968	0.00787205	0.0161113	0.0047361	0.0129496	0.0124547	0.0420198	0.0344713	0.0159154	0.00741362	0.0123904	0.00534905	0.0148753	0.0117169	0.00626865	0.00162722	0.0361706	0.0302786	0.012479	0.00501835	0.0224664	0.00321177	0.00599704	0.105364	0.0235942	4.94248e-05	0.00492453	0.00280197	0.000744297	0.0322698	0.0955542	0.000132394	0.00705764	0.00544612	0.00923491	0.000563379	0.00765413	0.00636372	0.00212811	0.0101421	0.528202	0.471798	2.073635
2304	-2362.658	-2429.319	66.66144	0.284253	0.159995	0.0363622	0.123735	0.117767	0.229139	0.0414594	0.0437432	0.104262	0.0254683	0.143577	0.207161	0.0493893	0.0298368	0.0255648	0.0688714	0.0398864	0.135143	0.0652453	0.0318274	0.0126653	0.0362911	0.0189217	0.000927791	0.036509	0.00664518	0.013367	0.0542812	0.0193981	0.0108261	0.118994	0.479068	0.0713743	0.0351323	0.364636	0.193211	0.0258325	0.017117	0.0879662	0.0423923	0.0377826	8.74103e-05	0.00646724	0.0782412	0.00597918	0.0201516	0.000255134	0.0116535	0.0245446	0.0409232	0.058622	0.680536	1.18635	0.9527549	1.047245	0.176163	0.428776	0.767826	1.30238	2.33222	5.67657	1.255499	1.099176	0.3346213	0.0730174	0.0410986	0.00934053	0.0317843	0.0302513	0.0588599	0.0106499	0.0112365	0.0267823	0.00654217	0.0368814	0.0532145	0.0126869	0.00766432	0.00656694	0.0176913	0.0102458	0.0347148	0.0167599	0.00817565	0.00325339	0.00932225	0.00486052	0.000238326	0.00937824	0.00170698	0.00343364	0.0139435	0.00498289	0.00278096	0.0305665	0.12306	0.0183343	0.00902461	0.0936656	0.0496311	0.00663571	0.00439693	0.0225963	0.0108895	0.00970539	2.24535e-05	0.00166127	0.0200982	0.0015359	0.00517643	6.55375e-05	0.00299349	0.00630488	0.0105121	0.0150585	0.523623	0.476377	3.892949
2340	-2361.754	-2429.796	68.04229	0.158997	0.133816	0.00841668	0.127546	0.105974	0.231111	0.0918053	0.0253258	0.0777003	0.0213205	0.0833727	0.148454	0.0437353	0.0401546	0.00429704	0.0443177	0.0271528	0.0604635	0.0415961	0.0327843	0.0130227	0.0410429	0.0218749	0.000225813	0.0300498	0.0110015	0.019789	0.0485357	0.0408228	0.0460743	0.0916325	0.32145	0.0507206	0.00249441	0.273284	0.0650824	0.0369392	0.00757269	0.0490456	0.050119	0.0306369	5.41785e-05	0.00455905	0.082539	0.00380127	0.00900224	0.00534745	0.0692736	0.0190903	0.00576351	0.0374044	0.916869	1.04849	1.009317	0.9906833	0.192464	0.447688	0.778235	1.28496	2.2337	5.19576	1.191505	0.9815386	0.5101038	0.0530594	0.044656	0.00280875	0.0425636	0.0353649	0.0771246	0.0306366	0.00845152	0.0259295	0.00711493	0.0278225	0.0495408	0.014595	0.0134001	0.00143397	0.0147894	0.00906124	0.0201774	0.0138811	0.0109405	0.00434583	0.0136965	0.00729994	7.53566e-05	0.010028	0.00367133	0.00660384	0.016197	0.0136231	0.0153756	0.0305789	0.107272	0.0169261	0.000832416	0.0911984	0.0217188	0.0123271	0.0025271	0.0163671	0.0167253	0.0102239	1.808e-05	0.00152141	0.0275443	0.00126853	0.00300416	0.00178451	0.0231175	0.00637067	0.00192336	0.0124823	0.495342	0.504658	2.996592
2376	-2363.423	-2432.641	69.21742	0.128465	0.0936623	0.0434975	0.0708819	0.053158	0.126744	0.0391934	0.0169343	0.0411545	0.0187944	0.0393115	0.122851	0.0195823	0.0285016	0.0058286	0.012199	0.0117583	0.0338616	0.0328397	0.0242678	0.0136761	0.0205556	0.0158035	0.000714416	0.0139716	0.0160151	0.00728294	0.0243082	0.00529069	0.0389719	0.037341	0.210856	0.031084	0.0627369	0.123045	0.0434523	0.0273133	0.0207052	0.0381829	0.0341922	0.0319464	0.000131326	0.00514927	0.040356	6.63287e-05	0.0149457	0.00802115	0.0343399	0.0172503	0.00317247	0.00859336	0.905397	1.05519	0.8861899	1.11381	0.126177	0.364373	0.729811	1.37022	2.74444	7.92535	1.496801	1.256853	0.5005267	0.0671553	0.048962	0.0227384	0.0370536	0.0277884	0.0662556	0.0204884	0.00885239	0.0215135	0.00982477	0.0205501	0.0642207	0.0102367	0.0148992	0.0030469	0.00637704	0.00614665	0.0177012	0.017167	0.012686	0.00714917	0.0107454	0.00826126	0.000373461	0.00730368	0.0083719	0.00380716	0.0127071	0.00276571	0.0203726	0.01952	0.110225	0.0162492	0.0327957	0.0643219	0.0227147	0.014278	0.0108236	0.0199601	0.017874	0.0167	6.86505e-05	0.00269178	0.0210961	3.46733e-05	0.00781289	0.00419306	0.0179512	0.00901759	0.00165841	0.00449218	0.556905	0.443095	1.912959
2412	-2374.872	-2444.246	69.37338	0.135517	0.131534	0.034658	0.0613056	0.0362299	0.150451	0.0776376	0.0334494	0.0600747	0.0287612	0.0431992	0.108096	0.026854	0.0304785	0.0136631	0.007392	0.00985338	0.0878135	0.0562794	0.0215983	0.0223157	0.00999057	0.0121464	0.0221306	0.0268826	0.0114533	0.00857944	0.01875	0.0406244	0.0632533	0.0489312	0.0359141	0.0413433	0.00778566	0.0161279	0.0108345	0.0210803	0.023013	0.0191024	0.0301087	0.0394261	0.0170521	0.226632	0.017435	0.0127324	0.0130034	0.00840868	0.0244082	0.175932	0.00123719	0.0322845	0.595162	1.23616	0.9431948	1.056805	0.136268	0.378304	0.738404	1.35427	2.64338	7.3385	1.441174	1.120453	0.280853	0.0612155	0.0594166	0.0156557	0.0276929	0.0163657	0.0679618	0.0350704	0.0151097	0.0271369	0.012992	0.0195139	0.0488289	0.0121305	0.0137677	0.0061719	0.00333911	0.00445096	0.039667	0.0254225	0.00975639	0.0100804	0.00451293	0.00548674	0.00999682	0.0121434	0.00517366	0.0038755	0.00846971	0.0183508	0.0285727	0.0221031	0.0162231	0.0186756	0.00351693	0.00728527	0.00489417	0.0095224	0.0103954	0.00862892	0.0136007	0.0178095	0.00770277	0.102374	0.0078757	0.00575145	0.00587389	0.00379836	0.0110257	0.0794719	0.000558863	0.0145835	0.528403	0.471597	2.213765
2448	-2362.376	-2431.256	68.87957	0.127879	0.152613	0.0766519	0.0617428	0.117477	0.134516	0.0949057	0.0428085	0.0838011	0.0328585	0.10128	0.115592	0.0219352	0.0273399	0.00483704	0.0233373	0.0255696	0.104247	0.0208055	0.0427384	0.0330737	0.0343018	0.00579724	0.0345471	0.0223173	0.0362251	0.0071556	0.032307	0.0156652	0.0218163	0.0225697	0.0934535	0.024378	0.262168	0.0170255	0.0343884	0.0122205	0.0108089	0.0447252	0.0163809	0.0636615	0.0240996	0.286726	0.0241703	0.00864483	0.0120655	0.014808	0.0282363	0.00818219	0.00130357	0.0308684	0.664381	1.19578	1.046266	0.9537344	0.172076	0.423895	0.765088	1.30704	2.35907	5.8114	1.272472	0.9115605	0.3241036	0.0474148	0.0565857	0.0284209	0.0228929	0.0435578	0.0498757	0.035189	0.0158725	0.0310717	0.0121832	0.0375526	0.042859	0.00813309	0.0101371	0.00179347	0.00865298	0.00948066	0.0386526	0.00771425	0.0158465	0.012263	0.0127184	0.00214949	0.0128093	0.00827479	0.0134315	0.00265314	0.0119787	0.00580832	0.00808901	0.00836835	0.0346506	0.00903886	0.0972061	0.00631268	0.0127505	0.00453108	0.00400772	0.0165831	0.00607368	0.0236043	0.00893561	0.106312	0.00896183	0.00320532	0.00447362	0.0054905	0.0104694	0.00303378	0.000483334	0.0114453	0.476867	0.523133	2.697027
2484	-2373.896	-2442.541	68.64507	0.167871	0.110894	0.0484279	0.0688421	0.0971446	0.187086	0.0378122	0.0534767	0.0685657	0.0233536	0.0466311	0.187894	0.0202809	0.0325851	0.0064073	0.0173946	0.0126558	0.0985032	0.0437663	0.0457069	0.0276042	0.032661	0.00632718	0.012948	0.0167362	0.0213964	0.00906297	0.0494942	0.0794508	0.029771	0.0456317	0.00429504	0.0942686	0.0164534	0.0220617	0.00940464	0.0356366	0.0279793	0.00287965	0.0147569	0.0220521	0.0023945	0.268502	0.0327482	0.0232577	0.0283721	0.00575599	0.037293	0.202202	0.0248608	0.0702916	0.909232	1.05295	1.137152	0.8628481	0.141411	0.385202	0.742579	1.34666	2.59604	7.07158	1.414383	0.75878	0.5037144	0.0633033	0.0418177	0.0182619	0.0259601	0.0366328	0.0705494	0.0142588	0.0201658	0.0258558	0.00880652	0.0175844	0.0708538	0.00764784	0.0122877	0.00241617	0.00655941	0.00477245	0.0371451	0.0165041	0.0172359	0.0104094	0.0123163	0.00238595	0.00488264	0.00631114	0.00806849	0.0034176	0.018664	0.0299605	0.0112265	0.0172075	0.00161964	0.0355483	0.00620451	0.00831935	0.00354645	0.0134384	0.0105509	0.0010859	0.00556478	0.00831573	0.000902953	0.101251	0.0123492	0.00877037	0.010699	0.00217056	0.014063	0.0762495	0.0093749	0.0265067	0.431424	0.568576	2.651848
2520	-2368.692	-2438.013	69.3211	0.128416	0.100248	0.0405352	0.0791709	0.0989017	0.13432	0.0891313	0.00914385	0.0748082	0.0198474	0.0493295	0.133154	0.0462171	0.023461	0.00943982	0.0301172	0.0203546	0.0968589	0.0495992	0.0500759	0.0457819	0.0498977	0.0247097	0.0591056	0.0105033	0.00282068	0.0126183	0.0285511	0.0624608	0.06072	0.0342744	0.00523734	0.062136	0.010496	0.0110323	0.0248912	0.0183375	0.0196416	0.00239408	0.0138362	0.0268495	0.00170964	0.192874	0.0167408	0.0184781	0.0252519	0.00961946	0.0316672	0.187757	0.00924385	0.0845314	0.815387	1.10769	1.144598	0.855402	0.187509	0.442029	0.775152	1.29007	2.2623	5.33309	1.210367	0.7473383	0.4293996	0.0524726	0.0409629	0.0165632	0.0323503	0.0404126	0.054885	0.0364203	0.0037363	0.0305677	0.00810991	0.0201567	0.0544085	0.0188849	0.00958648	0.00385724	0.0123063	0.00831715	0.0395779	0.0202669	0.0204617	0.0187071	0.0203889	0.0100967	0.0241514	0.0042918	0.00115257	0.00515602	0.0116664	0.0255224	0.024811	0.014005	0.00214005	0.0253896	0.00428882	0.00450794	0.0101709	0.00749294	0.00802582	0.000978256	0.00565366	0.0109711	0.000698582	0.0788109	0.00684051	0.00755042	0.0103183	0.00393065	0.0129397	0.0767201	0.00377717	0.0345407	0.427701	0.572299	2.447298
2556	-2367.17	-2435.306	68.13596	0.226311	0.123903	0.0438374	0.039897	0.105609	0.162419	0.0693445	0.0414151	0.090553	0.0159116	0.0681019	0.12401	0.0374948	0.0294921	0.0268631	0.0330561	0.0329771	0.117423	0.0560134	0.0309571	0.0383557	0.0256927	0.00570604	0.0232515	0.0254118	0.0127214	0.00746806	0.0122699	0.0505701	0.0390603	0.0386388	0.257116	0.011207	0.0570561	0.241773	0.0462683	0.0419921	0.0691404	0.0844937	0.0184552	0.0251751	0.0142849	0.003688	0.0677673	0.000821125	0.0160264	0.00424574	0.0516502	0.0160815	0.0190355	0.0393969	0.719033	1.1639	0.8769743	1.123026	0.153083	0.400393	0.751594	1.33051	2.49755	6.53242	1.357039	1.280568	0.3603716	0.0796754	0.0436215	0.0154335	0.0140462	0.037181	0.0571817	0.0244136	0.0145807	0.0318802	0.00560186	0.0239761	0.0436592	0.0132005	0.010383	0.00945747	0.0116378	0.01161	0.0413402	0.0197202	0.0108988	0.0135036	0.00904542	0.00200888	0.00818597	0.00894651	0.00447871	0.00262922	0.00431976	0.0178038	0.0137517	0.0136032	0.0905208	0.00394555	0.0200873	0.0851189	0.0162893	0.0147838	0.0243417	0.029747	0.00649737	0.00886319	0.00502918	0.0012984	0.0238583	0.000289087	0.00564227	0.00149476	0.0181841	0.00566167	0.00670166	0.0138702	0.561513	0.438487	2.84041
2592	-2377.391	-2445.585	68.19451	0.135239	0.107595	0.0757193	0.0342029	0.0905992	0.107502	0.0834873	0.0389063	0.109216	0.018824	0.0628136	0.133779	0.0271063	0.0178868	0.00597856	0.0542529	0.0111667	0.0376368	0.0360187	0.0117893	0.0185289	0.0373387	0.00363932	0.0515325	0.0300824	0.0237834	0.0108991	0.00120198	0.0182356	0.0214011	0.034462	0.283361	0.015739	0.0373468	0.149664	0.118706	0.0397801	0.0658468	0.0943183	0.0323881	0.007276	0.0111818	0.00491496	0.0583545	0.00163889	0.0139094	0.00108308	0.0723327	0.0153193	0.00270864	0.0218936	0.948858	1.02983	0.9230674	1.076933	0.104368	0.332164	0.70904	1.41036	3.01056	9.58147	1.634013	1.166689	0.5374663	0.054126	0.0430622	0.0303049	0.0136889	0.0362602	0.0430251	0.0334138	0.0155713	0.043711	0.00753385	0.0251397	0.053542	0.0108487	0.00715875	0.00239278	0.0217134	0.0044692	0.0150632	0.0144156	0.00471838	0.00741577	0.0149439	0.00145655	0.0206246	0.0120398	0.00951872	0.00436211	0.000481064	0.00729837	0.0085653	0.0137926	0.113409	0.00629914	0.0149472	0.0598993	0.0475094	0.015921	0.0263536	0.0377487	0.0129626	0.00291205	0.00447527	0.0019671	0.023355	0.000655926	0.00556692	0.000433476	0.0289494	0.0061312	0.00108407	0.00876238	0.538466	0.461534	2.498587
2628	-2359.648	-2428.985	69.33717	0.111234	0.0877353	0.0217304	0.0519832	0.111102	0.121954	0.0832258	0.0250296	0.0453506	0.0335458	0.0444128	0.0739692	0.0265136	0.0145525	0.0049297	0.0179326	0.0122552	0.0393911	0.0374579	0.0209519	0.0348108	0.0143795	0.0176933	0.0167713	0.0123148	0.0110441	0.0023982	0.0094068	0.0223272	0.0294344	0.0511086	0.214431	0.0152505	0.0309936	0.19927	0.0630818	0.0318362	0.0714568	0.0615003	0.0156993	0.00833512	0.00659015	0.00633279	0.0632456	0.00747073	0.0118981	0.0012365	0.0486251	0.00234974	0.0109894	0.0231668	0.650789	1.20371	0.9921261	1.007874	0.0993231	0.324234	0.703715	1.42103	3.08419	10.0682	1.669839	1.015873	0.3153816	0.0529506	0.0417647	0.0103443	0.0247456	0.0528881	0.0580537	0.039618	0.0119148	0.0215883	0.0159688	0.0211419	0.0352116	0.0126213	0.00692744	0.00234669	0.00853647	0.00583385	0.0187514	0.0178311	0.00997372	0.016571	0.00684509	0.00842256	0.00798364	0.00586224	0.00525734	0.00114162	0.00447792	0.0106284	0.0140117	0.0243292	0.102076	0.00725968	0.0147539	0.0948586	0.0300289	0.015155	0.0340156	0.029276	0.00747337	0.00396777	0.00313711	0.0030146	0.0301068	0.0035563	0.00566385	0.000588609	0.023147	0.00111855	0.00523127	0.0110281	0.503937	0.496063	2.100706
2664	-2365.345	-2434.597	69.25199	0.0915817	0.148734	0.0223902	0.038837	0.109746	0.0956315	0.106628	0.0228649	0.0884128	0.0317342	0.0961369	0.0782401	0.0256264	0.0257769	0.00176918	0.0263651	0.0105413	0.0764313	0.0216137	0.030946	0.0363075	0.0205857	0.0160577	0.0134666	0.0280675	0.00726038	0.00310167	0.0272305	0.0604048	0.0460539	0.0896517	0.00442883	0.0152512	0.0137976	0.00298959	0.0511779	0.0307405	0.0160406	0.0012318	0.00565759	0.0321055	0.017748	0.21463	0.0134303	0.00241644	0.00961249	0.00254048	0.032691	0.117011	0.0214338	0.0277799	0.995156	1.00283	1.055876	0.9441245	0.15314	0.400465	0.751636	1.33043	2.49709	6.52999	1.356771	0.8941627	0.5788716	0.0429777	0.0697983	0.0105073	0.0182255	0.051502	0.0448783	0.0500386	0.0107301	0.0414907	0.0148923	0.0451155	0.0367168	0.012026	0.0120967	0.000830245	0.0123727	0.00494685	0.0358679	0.010143	0.0145225	0.0170385	0.00966051	0.00753562	0.00631965	0.0131716	0.00340717	0.00145556	0.0127788	0.028347	0.0216123	0.042072	0.00207838	0.00715713	0.00647497	0.00140296	0.0240169	0.014426	0.00752758	0.000578065	0.00265501	0.0150666	0.00832883	0.100722	0.00630262	0.00113399	0.00451098	0.00119221	0.0153413	0.0549113	0.0100585	0.0130366	0.472062	0.527938	2.130909
2700	-2367.924	-2437.025	69.10099	0.173983	0.0642688	0.036372	0.0527037	0.0757734	0.109633	0.0517749	0.0334069	0.0707408	0.0309846	0.0886045	0.191598	0.0258389	0.0254337	0.00677455	0.0261891	0.0268369	0.0590265	0.0317922	0.0342073	0.0523722	0.0246208	0.00996836	0.0274638	0.0236161	0.0210831	0.00769916	0.0278773	0.0485089	0.0550109	0.143248	0.0428736	0.00291534	0.0238062	0.010088	0.0543128	0.0300029	0.0487509	0.00293853	0.00355797	0.026878	0.0110911	0.305718	0.0116769	0.0118866	0.0199666	0.00478251	0.0148858	0.26863	0.0244997	0.036156	0.586368	1.24129	1.035271	0.9647292	0.17043	0.421914	0.763971	1.30895	2.37015	5.8675	1.279418	0.9318616	0.2755594	0.0665878	0.0245974	0.0139205	0.0201711	0.0290005	0.0419596	0.0198157	0.0127857	0.0270744	0.0118587	0.0339113	0.0733297	0.00988924	0.00973418	0.0025928	0.0100233	0.0102712	0.022591	0.0121677	0.0130921	0.0200443	0.00942306	0.00381516	0.0105111	0.00903854	0.00806906	0.00294668	0.0106694	0.0185657	0.0210542	0.054825	0.0164089	0.00111578	0.00911127	0.00386094	0.020787	0.0114829	0.0186583	0.00112466	0.00136173	0.0102869	0.00424487	0.117006	0.00446908	0.00454932	0.00764177	0.00183039	0.0056972	0.102812	0.0093767	0.0138379	0.482365	0.517635	2.612828
