Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
2232	-2372.451	-2441.343	68.89168	0.136984	0.129312	0.0196072	0.0450615	0.0426379	0.137841	0.0761692	0.0275277	0.112979	0.0284188	0.0989787	0.0600278	0.0457182	0.0183118	0.00271917	0.0451499	0.0180307	0.135681	0.063845	0.0172643	0.0215917	0.0212484	0.0101606	0.0888754	0.0119332	0.0025683	0.00687572	0.00340288	0.0385812	0.0606958	0.0198351	0.0403385	0.0104463	0.0273406	0.0240294	0.00624149	0.00299457	0.00639031	0.115747	0.00189849	0.301443	0.00892363	0.00474603	0.0668371	0.0842389	0.0381306	0.135751	0.187244	0.0452618	0.0162556	7.77745e-05	0.56958	1.25108	1.045135	0.9548655	0.137173	0.379527	0.739148	1.35291	2.63486	7.29009	1.436387	0.9136292	0.2655749	0.0512595	0.0483885	0.00733699	0.016862	0.0159551	0.0515802	0.0285025	0.0103009	0.0422767	0.0106343	0.0370378	0.0224624	0.0171077	0.00685229	0.00101751	0.0168951	0.00674709	0.0507718	0.0238908	0.00646029	0.0080796	0.00795116	0.0038021	0.0332571	0.00446541	0.000961056	0.00257289	0.00127336	0.0144371	0.0227124	0.00742228	0.0150946	0.003909	0.0102309	0.00899181	0.00233556	0.00112057	0.00239125	0.0433126	0.000710416	0.1128	0.00333922	0.00177596	0.0250104	0.0315222	0.0142685	0.0507978	0.0700665	0.0169369	0.00608286	2.91032e-05	0.477433	0.522567	2.672369
2268	-2361.617	-2429.893	68.27642	0.187526	0.137948	0.0204363	0.0520908	0.0794942	0.144808	0.0758728	0.0308646	0.0893804	0.0437905	0.143276	0.283847	0.0305139	0.04532	0.00894946	0.0429806	0.0151004	0.100157	0.0370257	0.0272001	0.0362073	0.0243203	0.0160767	0.0172408	0.0215043	0.0013939	0.0066616	0.00417034	0.0248975	0.0102872	0.0197579	0.0401023	0.00277858	0.0304979	0.0197408	0.0164688	0.0240737	0.0268293	0.0589117	0.00784677	0.33183	0.0152204	0.00164821	0.0825071	0.0429828	0.0292802	0.0919366	0.186515	0.126303	0.0122869	0.00125494	0.593451	1.23715	0.8806424	1.119358	0.175091	0.427502	0.767113	1.30359	2.33917	5.71132	1.259911	1.271069	0.2798195	0.0640434	0.0471115	0.00697934	0.0177899	0.0271486	0.0494544	0.0259118	0.0105408	0.0305249	0.0149552	0.0489311	0.0969385	0.010421	0.0154775	0.00305639	0.0146786	0.00515705	0.0342053	0.0126449	0.00928929	0.0123654	0.00830578	0.00549045	0.00588803	0.00734408	0.000476039	0.00227505	0.00142424	0.00850292	0.00351324	0.00674765	0.0136956	0.00094893	0.0104155	0.00674182	0.00562438	0.00822157	0.00916264	0.0201193	0.0026798	0.113326	0.00519801	0.000562891	0.0281775	0.0146793	0.00999967	0.0313979	0.063698	0.0431345	0.00419619	0.000428581	0.559679	0.440321	2.928115
2304	-2373.007	-2442.282	69.27567	0.08589	0.0532541	0.0401473	0.0772749	0.0766517	0.119428	0.00741289	0.00884228	0.0844396	0.00946979	0.0686473	0.105128	0.0342922	0.0236396	0.00581297	0.016837	0.0271628	0.0987505	0.0563311	0.0292459	0.0341303	0.0249232	0.00628791	0.0305001	0.0232878	0.00337627	0.00423895	0.0569529	0.0417742	0.0129621	0.00659506	0.0163864	0.00440964	0.0268501	0.015002	0.0113692	0.0215969	0.0465689	0.0612353	0.00546933	0.124764	0.0330754	0.00384033	0.0397	0.078353	0.0224483	0.0283525	0.175295	0.0645614	0.00660143	0.00361128	0.855213	1.08446	0.9962861	1.003714	0.123842	0.361069	0.72774	1.37412	2.76955	8.07478	1.510307	1.007456	0.4600216	0.04163	0.0258117	0.019459	0.0374543	0.0371522	0.0578856	0.00359295	0.00428576	0.040927	0.0045899	0.0332726	0.0509544	0.016621	0.0114579	0.00281748	0.00816069	0.0131655	0.0478633	0.0273031	0.0141752	0.0165426	0.01208	0.00304768	0.014783	0.0112873	0.00163644	0.00205457	0.0276045	0.0202475	0.00628258	0.00319655	0.00794232	0.0021373	0.0130139	0.00727131	0.00551052	0.0104678	0.0225715	0.0296801	0.00265093	0.060472	0.0160313	0.00186137	0.0192422	0.0379768	0.0108804	0.0137422	0.0849635	0.0312922	0.00319964	0.00175035	0.501857	0.498143	2.063178
2340	-2362.876	-2432.352	69.47549	0.117863	0.0991706	0.0404809	0.0205577	0.0655897	0.159133	0.00804771	0.0303955	0.0625164	0.0212452	0.0543785	0.0872674	0.0319341	0.0300091	0.00282905	0.00901343	0.0131305	0.0734641	0.0288889	0.0252098	0.0220028	0.00314455	0.010364	0.0326797	0.0121536	0.00991366	0.00291597	0.0312986	0.0216574	0.0203014	0.0101537	0.00929071	0.0182852	0.0244091	0.0217851	0.00696652	0.0132979	0.0110567	0.0233007	0.00464259	0.226127	0.0170312	0.00654286	0.00835375	0.0244159	0.0134734	0.0616062	0.217598	0.095491	0.00416908	0.00182566	0.741386	1.15086	0.9176788	1.082321	0.134347	0.375694	0.736811	1.3572	2.66174	7.44342	1.451438	1.179412	0.3757849	0.0599086	0.0504075	0.0205761	0.0104493	0.0333386	0.0808856	0.00409058	0.0154498	0.0317765	0.0107987	0.0276401	0.0443572	0.0162318	0.0152534	0.00143798	0.00458144	0.0066741	0.0373411	0.014684	0.0128139	0.0111838	0.00159835	0.00526791	0.0166108	0.00617756	0.00503902	0.00148216	0.0159088	0.0110083	0.010319	0.00516102	0.00472238	0.0092942	0.0124069	0.0110732	0.00354102	0.00675921	0.00561999	0.0118436	0.00235979	0.114938	0.0086568	0.00332567	0.00424614	0.0124104	0.00684839	0.0313139	0.110603	0.0485372	0.0021191	0.000927968	0.541161	0.458839	1.967378
2376	-2369.766	-2438.783	69.01674	0.142272	0.089093	0.0371055	0.0487228	0.039149	0.142438	0.057095	0.0218673	0.0846374	0.0309626	0.0619276	0.128391	0.0257385	0.0280186	0.00300398	0.0258319	0.0235278	0.0707476	0.0193481	0.0444228	0.0396246	0.0271558	0.0106459	0.0117128	0.0307479	0.00850822	0.00739488	0.0165165	0.0100803	0.00560585	0.0106791	0.0581697	0.080339	0.0166117	0.000297367	0.000245206	0.0611574	0.0557075	0.242194	0.278543	0.0311308	0.0195351	0.00798451	0.0407865	0.00115731	0.00630851	0.0122917	0.0784951	0.024316	0.0501925	0.0275526	0.793273	1.12059	1.058906	0.9410944	0.132334	0.372938	0.735121	1.36032	2.68141	7.55664	1.462354	0.8887425	0.4129453	0.0593791	0.0371843	0.0154865	0.0203352	0.0163394	0.0594485	0.0238294	0.00912663	0.0353246	0.0129227	0.0258464	0.0535857	0.0107424	0.011694	0.00125375	0.0107813	0.00981966	0.0295275	0.0080752	0.0185405	0.0165379	0.0113339	0.00444321	0.00488852	0.0128331	0.00355103	0.00308636	0.0068934	0.00420714	0.00233968	0.00445707	0.024278	0.0335306	0.00693314	0.000124111	0.00010234	0.0255249	0.0232503	0.101083	0.116254	0.0129929	0.00815324	0.00333245	0.0170228	0.00048302	0.00263295	0.0051301	0.0327611	0.0101486	0.0209486	0.0114995	0.470547	0.529453	2.395987
2412	-2365.95	-2434.599	68.64902	0.136621	0.145711	0.0360713	0.0725675	0.0907771	0.123398	0.0313163	0.0294307	0.0629215	0.0579254	0.0759168	0.166175	0.0424474	0.0205096	0.00469717	0.0280404	0.021228	0.0795647	0.0495767	0.025659	0.0328467	0.03494	0.0124044	0.0209223	0.0168607	0.00876393	0.0046153	0.0352711	0.0248563	0.00624907	0.019011	0.0491459	0.0183378	0.0190727	0.00316465	0.0244405	0.0262472	0.0978705	0.0301931	0.0170759	0.0843576	0.0684105	0.0473563	0.00362799	0.214902	0.221858	0.0595343	0.000524409	0.00822112	0.00717549	0.0242681	0.716985	1.16509	0.9152748	1.084725	0.141793	0.385709	0.742883	1.34611	2.59263	7.05256	1.412436	1.185136	0.358977	0.0537226	0.0572972	0.0141841	0.0285353	0.0356958	0.0485232	0.0123143	0.0115729	0.0247423	0.0227776	0.0298523	0.065344	0.0166913	0.00806487	0.00184704	0.0110262	0.00834736	0.0312868	0.0194947	0.0100897	0.0129161	0.0137392	0.00487769	0.00822713	0.00663002	0.00344619	0.00181485	0.0138694	0.0097741	0.00245728	0.00747557	0.0193254	0.00721085	0.00749986	0.00124442	0.0096106	0.010321	0.038485	0.0118727	0.00671467	0.0331714	0.0269007	0.0186216	0.00142661	0.0845045	0.0872399	0.0234103	0.00020621	0.00323274	0.00282157	0.00954281	0.542363	0.457637	2.54308
2448	-2367.75	-2437.649	69.89879	0.0832944	0.0818729	0.0161967	0.0301589	0.0815105	0.122545	0.080642	0.0209629	0.0693234	0.0160901	0.0574168	0.15032	0.0343568	0.00828432	0.0118843	0.0242995	0.023351	0.0794864	0.0375644	0.0313914	0.0345065	0.0224523	0.0142781	0.0337658	0.0174621	0.00373619	0.00901854	0.0150169	0.00574155	0.00425414	0.00463234	0.0151192	0.0139831	0.0463017	0.014895	0.00319743	0.00960243	0.0320429	0.026179	0.0117	0.223798	0.0252596	0.0105048	0.0395431	0.0576329	0.0417438	0.0438775	0.140679	0.0486017	0.00732731	0.00215009	0.663962	1.19602	1.119221	0.8807787	0.138456	0.381255	0.740197	1.35099	2.62291	7.22249	1.429652	0.7869567	0.3238327	0.0408315	0.0401347	0.00793971	0.0147841	0.039957	0.0600726	0.0395313	0.0102761	0.0339828	0.0078875	0.0281461	0.0736878	0.0168419	0.00406103	0.00582578	0.0119118	0.0114468	0.0389648	0.0184143	0.0153883	0.0169153	0.0110063	0.00699923	0.0165523	0.00856004	0.00183151	0.00442095	0.00736137	0.00281455	0.00208541	0.00227081	0.00741154	0.00685459	0.0226974	0.00730161	0.0015674	0.00470718	0.0157076	0.0128331	0.00573542	0.109707	0.0123824	0.00514954	0.0193843	0.0282521	0.0204631	0.021509	0.0689617	0.0238249	0.0035919	0.00105399	0.440389	0.559611	2.039954
2484	-2367.166	-2437.14	69.97402	0.119688	0.0441583	0.0319555	0.0248758	0.056992	0.0456761	0.0290884	0.0181612	0.0486982	0.0116013	0.0308027	0.0868396	0.0123196	0.0167586	0.00240194	0.019862	0.0108753	0.0472676	0.0188441	0.0180087	0.0228744	0.0109142	0.00598175	0.014638	0.0271936	0.00352668	0.00238498	0.00972761	0.00384507	0.0157088	0.0022056	0.0105915	0.00669147	0.0065202	0.0115729	0.0103308	0.002557	0.0280702	0.0208811	0.0135261	0.112373	0.0108441	0.00377202	0.0312552	0.0273039	0.0241038	0.0147356	0.143125	0.0345607	0.00102801	0.000824951	0.898512	1.0592	1.012059	0.987941	0.0814722	0.294372	0.682819	1.46452	3.39706	12.2741	1.813091	0.9761695	0.4948373	0.0900899	0.0332381	0.024053	0.0187241	0.0428981	0.0343806	0.0218949	0.01367	0.0366553	0.00873235	0.0231853	0.0653645	0.00927302	0.0126143	0.00180795	0.0149502	0.00818587	0.0355785	0.014184	0.0135552	0.0172176	0.00821518	0.00450249	0.0110181	0.0204687	0.00265454	0.00179519	0.00732201	0.0028942	0.0118241	0.00166016	0.00797227	0.0050367	0.00490778	0.00871098	0.00777601	0.00192466	0.0211286	0.0157173	0.0101811	0.0845837	0.0081624	0.00283922	0.0235259	0.0205517	0.018143	0.0110915	0.107731	0.026014	0.000773787	0.000620944	0.493971	0.506029	1.328544
2520	-2369.729	-2439.567	69.83814	0.120859	0.0543579	0.0208441	0.0408978	0.0551954	0.0729392	0.059264	0.00563153	0.0593305	0.00954161	0.10769	0.0862162	0.0100308	0.0184869	0.0026877	0.0313568	0.0247919	0.106828	0.0316872	0.0169311	0.00832277	0.017414	0.0125768	0.0222819	0.0243375	0.00116576	0.00335054	0.0186768	0.00152819	0.0455648	0.00258687	0.0136305	0.00662262	0.0151289	0.0148645	0.00461384	0.0219782	0.0427283	0.0253805	0.0275068	0.185245	0.0111447	0.0039079	0.0502538	0.0113617	0.036506	0.00969102	0.148897	0.0176769	0.000764789	0.00500036	0.683722	1.1845	0.95456	1.04544	0.114088	0.346907	0.718712	1.39138	2.88262	8.76518	1.569628	1.095206	0.3367151	0.0692094	0.0311279	0.0119363	0.02342	0.0316075	0.0417684	0.0339374	0.00322488	0.0339754	0.00546397	0.0616684	0.0493715	0.0057441	0.0105865	0.0015391	0.0179564	0.014197	0.0611748	0.0181456	0.00969555	0.00476601	0.0099721	0.00720207	0.0127596	0.0139368	0.000667567	0.00191868	0.0106952	0.000875116	0.0260926	0.00148137	0.00780546	0.00379242	0.0086635	0.00851213	0.0026421	0.0125858	0.0244682	0.014534	0.0157517	0.10608	0.00638198	0.00223785	0.0287777	0.00650625	0.020905	0.00554953	0.0852655	0.0101226	0.000437954	0.00286344	0.52272	0.47728	1.746277
2556	-2372.486	-2440.814	68.32814	0.195509	0.123751	0.0791614	0.0741168	0.0565466	0.146171	0.0611742	0.0127234	0.0567831	0.059225	0.126955	0.188575	0.0368162	0.00195254	0.0139564	0.0383497	0.0247202	0.161295	0.0362981	0.0269278	0.0368767	0.031889	0.00803435	0.000513209	0.0434167	0.00115526	0.00452294	0.00828542	0.0361605	0.0256105	0.00522389	0.0218808	0.00791221	0.0157211	0.0248742	0.00503416	0.0103648	0.0345884	0.120462	0.0412273	0.231862	0.031334	0.0207641	0.176905	0.00904973	0.0370567	0.0209657	0.384741	0.0469146	0.00898545	0.0126541	0.701413	1.17418	1.045863	0.9541371	0.166969	0.417713	0.761589	1.31304	2.39399	5.98913	1.294254	0.9122966	0.3484637	0.0654754	0.0414438	0.0265109	0.0248215	0.0189373	0.0489523	0.0204871	0.00426104	0.0190165	0.0198343	0.0425167	0.0631534	0.0123296	0.0006539	0.00467397	0.0128432	0.00827871	0.0540171	0.0121561	0.00901804	0.0123499	0.0106795	0.00269068	0.000171872	0.0145401	0.000386894	0.00151472	0.00277476	0.01211	0.00857689	0.00174946	0.00732783	0.00264978	0.00526493	0.0083303	0.00168593	0.00347114	0.0115835	0.0403423	0.0138069	0.07765	0.0104937	0.00695384	0.0592449	0.00303073	0.0124102	0.00702136	0.128848	0.0157116	0.0030092	0.00423781	0.477069	0.522931	2.985992
2592	-2365.64	-2434.073	68.43272	0.159602	0.0821107	0.0387106	0.0590356	0.110214	0.205241	0.0778941	0.0214301	0.104965	0.0536399	0.123982	0.130764	0.0438052	0.0210315	0.00697849	0.0685151	0.0479258	0.128773	0.0416126	0.0289655	0.0191473	0.00342382	0.0153563	0.0451263	0.0459602	0.00504111	0.00543824	0.00370045	0.0297854	0.0206186	0.0434425	0.0216584	0.00582514	0.0104063	0.00310417	0.0328375	0.0314307	0.0189826	0.0269783	0.0525639	0.0206481	0.00989852	0.112934	0.026096	0.0420951	0.0214232	0.230133	0.0351938	0.0244916	0.340851	0.00376903	0.697174	1.17665	0.9634953	1.036505	0.18142	0.43497	0.771269	1.29656	2.29901	5.51206	1.234234	1.075776	0.3456298	0.0557356	0.0286744	0.0135184	0.0206162	0.0384884	0.0716734	0.0272019	0.00748375	0.0366556	0.0187319	0.0432965	0.0456649	0.0152975	0.00734454	0.002437	0.0239266	0.0167365	0.0449696	0.0145318	0.0101152	0.00668654	0.00119565	0.00536268	0.0157588	0.0160501	0.00176044	0.00189912	0.00129226	0.0104015	0.00720035	0.0151708	0.00756345	0.00203423	0.00363405	0.00108402	0.0114674	0.0109761	0.00662903	0.00942127	0.0183562	0.00721065	0.00345672	0.0394383	0.00911314	0.0147003	0.00748131	0.0803662	0.0122903	0.00855285	0.119031	0.0013162	0.518252	0.481748	2.863556
2628	-2366.697	-2435.492	68.79434	0.182183	0.085875	0.0468	0.0530167	0.0874608	0.136079	0.10334	0.0658981	0.0802931	0.0292222	0.0609488	0.0942436	0.0240837	0.027133	0.00339181	0.0544545	0.0402293	0.0449162	0.0471824	0.0315748	0.0347275	0.0407422	0.0132651	0.000322886	0.0266495	0.0201776	0.00745339	0.0348563	0.010413	0.0515366	0.00781515	0.0191816	0.0138049	0.0454956	0.0202109	0.0785207	0.0206224	0.0351612	0.00629518	0.0331049	0.282318	0.0177273	0.00116762	0.0517165	0.0429139	0.0100455	0.0382285	0.259284	0.0106841	0.0137695	0.0151463	0.89601	1.06066	1.097641	0.9023588	0.15382	0.401333	0.752143	1.32953	2.4917	6.50109	1.353563	0.822089	0.4927802	0.0711184	0.0335229	0.0182692	0.0206961	0.0341419	0.0531211	0.0403406	0.0257245	0.0313439	0.0114074	0.0237925	0.0367897	0.00940153	0.0105919	0.00132406	0.0212573	0.0157043	0.0175339	0.0184185	0.0123258	0.0135565	0.0159045	0.00517828	0.000126044	0.0104031	0.0078767	0.00290957	0.0136068	0.00406489	0.0201182	0.00305079	0.00748787	0.00538898	0.0177601	0.0078897	0.030652	0.00805031	0.0137258	0.00245744	0.0129231	0.110208	0.00692016	0.000455802	0.0201885	0.0167522	0.00392144	0.0149232	0.101216	0.00417075	0.00537518	0.00591264	0.451179	0.548821	2.561684
2664	-2362.389	-2432.11	69.72157	0.0780626	0.0748942	0.0291136	0.0135703	0.0659311	0.111327	0.0332479	0.0277086	0.0330305	0.0197004	0.0450669	0.136929	0.0213471	0.0264314	0.00629757	0.0263222	0.0123671	0.0666606	0.0398722	0.023341	0.0150269	0.0158991	0.0109197	0.00123091	0.0189619	0.0181854	0.00161048	0.0246825	0.00295265	0.0120441	0.00138728	0.00769182	0.00838617	0.0166846	0.00238173	0.0140041	0.0296565	0.0109647	0.00755016	0.0251814	0.181194	0.0113776	0.000222379	0.0430303	0.0491344	0.00618298	0.0434337	0.15336	0.00671889	0.0075855	0.00671747	0.804536	1.11402	0.9016482	1.098352	0.117453	0.351861	0.721899	1.38524	2.84203	8.51401	1.548606	1.21816	0.4212781	0.0474377	0.0455123	0.017692	0.00824649	0.0400656	0.0676521	0.0202043	0.0168382	0.0200722	0.0119717	0.0273866	0.0832103	0.0129724	0.016062	0.00382696	0.0159957	0.00751531	0.0405089	0.0242299	0.0141841	0.00913168	0.00966171	0.00663579	0.000748009	0.0115229	0.0110511	0.000978667	0.0149993	0.00179429	0.00731905	0.000843035	0.00467423	0.00509618	0.0101391	0.00144735	0.00851013	0.0180219	0.00666314	0.00458814	0.0153024	0.11011	0.00691404	0.000135137	0.026149	0.0298584	0.00375732	0.0263941	0.093195	0.00408299	0.00460962	0.00408213	0.549176	0.450824	1.645581
2700	-2374.601	-2443.244	68.64353	0.155112	0.114155	0.0399933	0.0385121	0.0477555	0.115522	0.0447187	0.0111109	0.119373	0.0227555	0.0581412	0.155939	0.0185745	0.0260782	0.00769772	0.0283876	0.0106292	0.075755	0.0593096	0.041295	0.0368223	0.0178588	0.0133723	0.02974	0.0209839	0.0233939	0.00796907	0.0151582	0.00193326	0.0178939	0.0142206	0.00490639	0.0174115	0.042381	0.0204164	0.0184842	0.00666249	0.00942646	0.0763575	0.261048	0.0365602	0.00630895	0.0051308	0.0572387	0.187775	0.00093602	0.0678028	0.0429724	0.0197317	0.00935686	0.0303452	0.808013	1.11199	0.8836054	1.116395	0.110695	0.341836	0.715418	1.39778	2.92538	9.03385	1.591459	1.263454	0.4238704	0.0671069	0.0493877	0.0173025	0.0166617	0.0206607	0.0499788	0.0193469	0.00480696	0.0516451	0.00984484	0.025154	0.0674649	0.008036	0.0112823	0.00333031	0.0122815	0.00459858	0.0327743	0.0256594	0.0178657	0.0159307	0.00772634	0.00578535	0.0128666	0.00907836	0.010121	0.0034477	0.00655799	0.000836396	0.00774152	0.00615233	0.00212268	0.00753285	0.0183355	0.00883286	0.00799691	0.00288243	0.00407822	0.033035	0.112939	0.0158172	0.00272948	0.00221977	0.0247635	0.0812381	0.000404956	0.0293339	0.0185914	0.00853661	0.00404811	0.0131284	0.558197	0.441803	2.311415
2736	-2376.205	-2443.638	67.43353	0.0989853	0.0944729	0.0622021	0.0678666	0.0806606	0.250783	0.085656	0.031301	0.14743	0.055026	0.105675	0.225863	0.0374643	0.0361634	0.0252433	0.0409804	0.0167871	0.147282	0.0524707	0.0699293	0.0368414	0.0228253	0.0283838	0.080439	0.0169905	0.0170504	0.0273306	0.0147258	0.00105852	0.0151269	0.0374575	0.0280726	0.0168953	0.0192359	0.0283983	0.0242296	0.0314964	0.0788937	0.112016	0.381792	0.0207156	0.00347757	0.0287385	0.0569161	0.164615	0.00848986	0.0542956	0.148842	0.0164847	0.0268086	0.061655	0.863822	1.07944	0.9562213	1.043779	0.194677	0.450191	0.77959	1.28273	2.22128	5.13671	1.183239	1.091566	0.4668139	0.0296138	0.0282638	0.0186092	0.0203039	0.0241315	0.0750277	0.025626	0.00936445	0.0441071	0.0164623	0.0316151	0.0675724	0.0112083	0.0108192	0.00755214	0.0122603	0.00502225	0.0440628	0.0156978	0.020921	0.011022	0.00682874	0.00849169	0.0240652	0.00508312	0.00510104	0.00817659	0.00440557	0.000316682	0.00452559	0.0112063	0.00839858	0.00505464	0.00575488	0.00849601	0.00724886	0.0094229	0.0236029	0.0335123	0.114222	0.00619757	0.0010404	0.0085978	0.0170278	0.0492485	0.00253994	0.0162438	0.0445295	0.00493178	0.00802044	0.0184456	0.521889	0.478111	3.34254
2772	-2375.587	-2445.163	69.57687	0.117724	0.0909561	0.0302735	0.0479065	0.0986414	0.0618655	0.0701797	0.0114883	0.0546031	0.0430998	0.0363702	0.108047	0.0195524	0.0113194	0.0233033	0.0190113	0.0214818	0.0573162	0.0238199	0.0561966	0.0177363	0.0161205	0.0128513	0.018764	0.0264109	0.0120067	0.0113322	0.0133605	0.00810141	0.0233423	0.0184597	0.0149749	0.00175974	0.0185587	0.0216651	0.00351287	0.0200242	0.0311166	0.010478	0.00877711	0.229973	0.00995487	0.0288391	0.0156485	0.0373715	0.0146931	0.0292346	0.159497	0.0336402	0.00206236	0.0135394	0.833219	1.09729	1.030641	0.969359	0.113899	0.346628	0.718531	1.39173	2.88494	8.77968	1.570823	0.9405398	0.4429503	0.0623879	0.0482024	0.0160435	0.0253882	0.0522752	0.0327858	0.0371919	0.00608824	0.028937	0.0228408	0.0192745	0.0572596	0.0103619	0.00599872	0.0123497	0.0100751	0.0113843	0.0303749	0.0126234	0.0297815	0.00939937	0.00854311	0.00681058	0.00994405	0.0139965	0.00636298	0.00600553	0.00708044	0.00429336	0.0123703	0.00978278	0.007936	0.000932576	0.0098352	0.0114815	0.00186165	0.0106119	0.0164903	0.00555282	0.00465145	0.121875	0.00527561	0.0152834	0.00829294	0.0198051	0.00778665	0.015493	0.0845261	0.0178277	0.00109295	0.00717524	0.484679	0.515321	1.886962
2808	-2369.807	-2439.06	69.25377	0.0751762	0.0521106	0.0342621	0.0305199	0.0363372	0.076749	0.0227951	0.00620949	0.026121	0.0282763	0.0448201	0.0610061	0.028547	0.0161699	0.00231583	0.0159984	0.00944319	0.0509302	0.0123146	0.016927	0.0141523	0.0156572	0.00244791	0.0162662	0.0161924	0.00491316	0.0126723	0.018514	0.00309291	0.0153572	0.00394368	0.0172067	0.000278765	0.00861504	0.0113529	0.00259002	0.00103221	0.0336028	0.0269833	0.0206643	0.17545	0.0182823	0.0126672	0.0191253	0.0286887	0.0137671	0.0326919	0.107503	0.0219658	0.0046208	0.00594438	1.37955	0.778597	0.9800302	1.01997	0.0842993	0.29931	0.686372	1.45694	3.34102	11.8625	1.788426	1.040753	1.033573	0.0563848	0.0390848	0.0256978	0.022891	0.0272542	0.0575644	0.0170972	0.00465734	0.0195916	0.0212082	0.0336167	0.0457567	0.0214113	0.012128	0.00173695	0.0119994	0.00708273	0.0381994	0.00923636	0.0126959	0.0106147	0.0117434	0.00183602	0.0122002	0.0121449	0.00368505	0.00950467	0.0138861	0.00231979	0.0115184	0.0029579	0.0129057	0.000209084	0.00646158	0.0085151	0.0019426	0.000774197	0.0252033	0.0202385	0.015499	0.131594	0.0137123	0.00950084	0.0143447	0.0215176	0.0103258	0.02452	0.0806307	0.0164751	0.00346576	0.00445849	0.509985	0.490015	1.333271
2844	-2360.961	-2430.238	69.27638	0.131479	0.0814995	0.0291836	0.0265962	0.0395803	0.0897763	0.0465172	0.0143484	0.0612725	0.0307013	0.115917	0.146173	0.0186564	0.0326766	0.00197545	0.0128245	0.0169813	0.0545025	0.0235007	0.0208906	0.0168092	0.0127224	0.0110055	0.0152007	0.0161792	0.000226669	0.00329977	0.0308562	0.00315344	0.0298072	0.00160313	0.0148812	0.00112155	0.0276828	0.0124217	0.00485303	0.0070584	0.0765308	0.0142857	0.014779	0.275844	0.02993	0.0292676	0.00746353	0.120488	0.0126279	0.0538627	0.184919	0.0733668	0.00499423	0.0122468	0.711172	1.16848	1.064853	0.9351473	0.0868266	0.303654	0.689464	1.4504	3.29323	11.5172	1.767066	0.8781941	0.3550334	0.0621787	0.0385424	0.0138014	0.0125777	0.0187181	0.0424566	0.0219987	0.00678557	0.0289768	0.0145191	0.0548192	0.0691275	0.00882292	0.0154533	0.000934222	0.00606493	0.00803075	0.0257751	0.0111139	0.00987948	0.00794934	0.00601664	0.00520467	0.00718866	0.0076514	0.000107195	0.00156051	0.0145924	0.00149131	0.0140963	0.000758144	0.00703758	0.000530398	0.0130916	0.0058744	0.00229507	0.00333803	0.0361927	0.00675593	0.00698922	0.130451	0.0141544	0.0138411	0.00352962	0.0569806	0.00597192	0.0254726	0.0874509	0.0346963	0.00236185	0.00579172	0.467574	0.532426	2.114541
